,0,1,2
964,draco11,fill,ron11
965,draco11,in,harry11 ron11
966,draco11,see,harry11
967,draco11,and,ron11
968,draco11,be,harry11
969,draco11,and,ron11
970,draco11,think,harry11 ron11
971,draco11,be,harry11
972,draco11,fill,ron11
973,draco11,in,harry11 ron11
974,draco11,see,harry11
975,draco11,and,ron11
976,draco11,be,harry11
977,draco11,and,ron11
978,draco11,think,harry11 ron11
979,draco11,be,harry11
980,draco11,fill,ron11
981,draco11,in,harry11 ron11
982,draco11,",",harry11 ron11
983,draco11,seize,harry11
984,draco11,say,harry11
985,draco11,suppose,ron11
986,draco11,and,ron11
987,draco11,that,harry11
988,draco11,steal,neville11
989,draco11,Remembrall,harry11
990,draco11,be,teamgryffindor
991,draco11,look,harry11
992,draco11,speak,crabbe11
993,draco11,and,goyle11
994,draco11,chuckle,harry11
995,draco11,measure,draco11 crabbe11 goyle11
996,draco11,be,teamslytherin
997,draco11,try,harry11
998,draco11,realise,hogstudents
999,draco11,be,harry11
1000,draco11,manage,harry11
1001,draco11,go,harry11
1002,draco11,speak,crabbe11
1003,draco11,and,goyle11
1004,draco11,chuckle,harry11
1005,draco11,measure,draco11 crabbe11 goyle11
1006,draco11,be,teamslytherin
1007,draco11,try,harry11
1008,draco11,realise,hogstudents
1009,draco11,be,harry11
1010,draco11,manage,harry11
1011,draco11,go,harry11
1012,draco11,be,teamslytherin
1013,draco11,try,harry11
1014,draco11,realise,hogstudents
1015,draco11,be,harry11
1016,draco11,manage,harry11
1017,draco11,go,harry11
1018,draco11,try,harry11
1019,draco11,realise,hogstudents
1020,draco11,be,harry11
1021,draco11,manage,harry11
1022,draco11,go,harry11
1023,draco11,realise,hogstudents
1024,draco11,be,harry11
1025,draco11,manage,harry11
1026,draco11,go,harry11
1027,draco11,go,harry11
1028,draco11,drawl,harry11 ron11
1029,draco11,suppose,hagrid63
1030,draco11,seem,ron11
1031,draco11,as,snape31
1032,draco11,be,ron11
1033,draco11,",",crabbe11
1034,draco11,and,goyle11
1035,draco11,and,snape31
1036,draco11,",",neville11
1037,draco11,use,people
1038,draco11,use,neville11
1039,draco11,be,snape32
1040,draco11,if,snape32
1041,draco11,show,harry11
1042,draco11,grin,crabbe11
1043,draco11,and,goyle11
1044,draco11,think,teamgryffindor
1045,draco11,choose,hogstudents
1046,draco11,for,teamgryffindor
1047,draco11,later,snape32
1048,draco11,award,teamhufflepuff
1049,draco11,",",crabbe11
1050,draco11,and,goyle11
1051,draco11,howl,ron11
1052,draco11,dare,ron11
1053,draco11,",",neville11
1054,draco11,know,ron11
1055,draco11,to,neville11
1056,draco11,hesitate,neville11
1057,draco11,to,neville11
1058,draco11,hesitate,neville11
1059,draco11,to,neville11
1060,draco11,hesitate,neville11
1061,draco11,and,ron11
1062,draco11,roll,hermione12
1063,draco11,come,neville11
1064,draco11,",",crabbe11
1065,draco11,and,goyle11
1066,draco11,eye,neville11
1067,draco11,try,crabbe11
1068,draco11,and,goyle11
1069,draco11,handed,neville11
1070,draco11,'s,pomfrey
1071,draco11,say,neville11
1072,draco11,be,slytherins
1073,draco11,!,gryffindors
1074,draco11,wait,harry11
1075,draco11,in,gryffindors
1076,draco11,have,fred13
1077,draco11,and,george13
1078,draco11,hear,harry11
1079,draco11,hear,harry11
1080,draco11,hear,harry11
1081,draco11,make,harry11
1082,draco11,",",ron12
1083,draco11,and,hermione12
1084,draco11,nervous,harry11 ron12 hermione12
1085,draco11,spend,harry11 ron12 hermione12
1086,draco11,time,hagrid63
1087,draco11,hut,hagrid63
1088,draco11,go,dumbledore110
1089,draco11,tell,pomfrey
1090,draco11,come,ron12
1091,draco11,keep,pomfrey
1092,draco11,bite,ron12
1093,draco11,–,ron12
1094,draco11,tell,pomfrey
1095,draco11,but,ron12
1096,draco11,think,pomfrey
1097,draco11,believe,ron12
1098,draco11,–,ron12
1099,draco11,want,ron12
1100,draco11,come,ron12
1101,draco11,keep,pomfrey
1102,draco11,bite,ron12
1103,draco11,–,ron12
1104,draco11,tell,pomfrey
1105,draco11,but,ron12
1106,draco11,think,pomfrey
1107,draco11,believe,ron12
1108,draco11,–,ron12
1109,draco11,keep,pomfrey
1110,draco11,bite,ron12
1111,draco11,–,ron12
1112,draco11,tell,pomfrey
1113,draco11,but,ron12
1114,draco11,think,pomfrey
1115,draco11,believe,ron12
1116,draco11,–,ron12
1117,draco11,go,harry11 ron12 hermione12
1118,draco11,go,harry11 ron12 hermione12
1119,draco11,tell,mcgonagall
1120,draco11,see,snape32
1121,draco11,get,hermione12
1122,draco11,",",harry11 hermione12
1123,draco11,spoil,harry11 hermione12
1124,draco11,go,harry11
1125,draco11,out,mcgonagall
1126,draco11,.,mcgonagall
1127,draco11,suppose,harry11 hermione12
1128,draco11,think,neville11
1129,draco11,out,mcgonagall
1130,draco11,.,mcgonagall
1131,draco11,suppose,harry11 hermione12
1132,draco11,think,neville11
1133,draco11,.,mcgonagall
1134,draco11,suppose,harry11 hermione12
1135,draco11,think,neville11
1136,draco11,.,harry11
1137,draco11,turn,hagrid63
1138,draco11,say,harry11
1139,draco11,thought,harry11 draco11 neville11 hermione12
1140,draco11, ,lucius37
1141,draco11,do,lucius37
1142,draco11, ,lucius37
1143,draco11,do,lucius37
1144,draco11,do,lucius37
1145,draco11, ,lucius37
1146,draco11, ,lucius37
1147,draco11, ,lucius37
1148,draco11, ,lucius37
1149,draco11,look,hagrid63
1150,draco11,look,hagrid63
1151,draco11,",",neville11
1152,draco11,go,harry11 draco11 neville11 hermione12
1153,draco11,",",neville11
1154,draco11,have,neville11
1155,draco11,…,harry11 hermione12
1156,draco11,fault,neville11
1157,draco11,",",neville11
1158,draco11,be,hagrid63
1159,draco11,.,hagrid63
1160,draco11,sneak,neville11
1161,draco11,grab,neville11
1162,draco11,for,neville11
1163,draco11,sneak,neville11
1164,draco11,grab,neville11
1165,draco11,for,neville11
1166,draco11,.,hagrid63
1167,draco11,have,harry11
1168,draco11,an,hagrid63 harry11 hermione12 neville11 draco11
1169,draco11,and,harry11 draco11
1170,draco11,walk,harry11
1171,draco11,think,harry11
1172,draco11,stand,quirrellearly
1173,draco11,reach,quirrellearly
1174,draco11,lower,quirrellearly
1175,draco11,do,quirrellearly
1176,draco11,raise,quirrellearly
1177,draco11,head,harry11
1178,draco11,dribble,quirrellearly
1179,draco11,front,quirrellearly
1180,draco11,get,quirrellearly
1181,draco11,foot,harry11
1182,draco11,–,harry11
1183,draco12,.,harry11
1184,draco12, ,james16
1185,draco12,do,snape16
1186,dracochild,grow,harrychild
1187,dracochild, ,luciusearly narcissaearly
1188,dracochild,be,harry11
1189,dracochild,see,leaky
1190,dracochild,in,draco11
1191,dracochild,good,hagrid62
1192,dracochild,be,muggles
1193,dracochild,look,harry11
1194,dracochild, ,lily
1195,dracochild,!,lily
1196,dracochild,fer,petunia
1197,dracochild, ,luciusearly narcissaearly
1198,dracochild,be,harry11
1199,dracochild,see,leaky
1200,dracochild,in,draco11
1201,dracochild,good,hagrid62
1202,dracochild,be,muggles
1203,dracochild,look,harry11
1204,dracochild, ,lily
1205,dracochild,!,lily
1206,dracochild,fer,petunia
1207,dudfriend,out,harrychild
1208,dudfriend,leave,figgold
1209,dudfriend,lady,harrychild
1210,dudfriend,hate,figgold
1211,dudfriend,make,harrychild
1212,dudfriend,look,figg
1213,dudgang,visit,piers11
1214,dudgang,",",dennis
1215,dudgang,",",malcolm
1216,dudgang,and,gordon
1217,dudgang,be,dudley11
1218,dudgang,",",dudley11
1219,dudgang,be,dudley11
1220,dudgang,sport,harry10
1221,dudgang,",",dudley11
1222,dudgang,be,dudley11
1223,dudgang,sport,harry10
1224,dudgang,be,dudley11
1225,dudgang,sport,harry10
1226,dudgangchild,chase,harrychild
1227,dudgangchild,as,harrychild
1228,dudgangchild,surprise,harrychild
1229,dudgangchild,sit,vernonearly petuniaearly
1230,dudgangchild,receive,harrychild
1231,dudgangchild, ,headmistress
1232,dudgangchild,telling,vernonearly petuniaearly
1233,dudgangchild,as,harrychild
1234,dudgangchild,shout,vernonearly
1235,dudgangchild,through,harrychild
1236,dudgangchild,hate,harrychild
1237,dudgangchild,in,harrychild
1238,dudgangchild,clothe,dudleychild
1239,dudgangchild,",",harrychild
1240,dudgangchild,find,harrychild
1241,dudgangchild,out,dudleychild dudgangchild
1242,dudgangchild,reach,harrychild
1243,dudgangchild,manage,dudley11
1244,dudgangchild,hit,harry10
1245,dudgangchild,have,harry10
1246,dudgangchild,get,harry10
1247,dudgangchild,revenge,harry10
1248,dudgangchild,do,harry10
1249,dudgangchild,set,snake
1250,dudgangchild,on,dudley11
1251,dudley0,wear,dudley11
1252,dudley0,be,dudleychild
1253,dudley0,ride,dudleychild
1254,dudley0, ,vernonearly
1255,dudley0,hug,dudleychild
1256,dudley0, ,petuniaearly
1257,dudley0,.,harry10
1258,dudley1,in,vernon20s petunia20s
1259,dudley1,in,vernon20s petunia20s
1260,dudley1,mix,harry1
1261,dudley1,put,vernon20s
1262,dudley1,would,harry1
1263,dudley1,–,mcgonagall
1264,dudley1, ,petunia20s
1265,dudley1,up,harry1
1266,dudley1, ,petunia20s
1267,dudley1,up,harry1
1268,dudley1, ,petunia20s
1269,dudley1,up,harry1
1270,dudley1,…,harry1
1271,dudley1,know,magic
1272,dudley1,hold,magic
1273,dudley11,be,dudleychild
1274,dudley11,ride,dudleychild
1275,dudley11, ,vernonearly
1276,dudley11,hug,dudleychild
1277,dudley11, ,petuniaearly
1278,dudley11,.,harry10
1279,dudley11,birthday,harry10
1280,dudley11,forget,harry10
1281,dudley11,get,harry10
1282,dudley11,find,harry10
1283,dudley11,put,harry10
1284,dudley11,use,harry10
1285,dudley11,want,harry10
1286,dudley11,be,harry10
1287,dudley11,catch,harry10
1288,dudley11,.,harry10
1289,dudley11,look,harry10
1290,dudley11,want,harry10
1291,dudley11,be,harry10
1292,dudley11,catch,harry10
1293,dudley11,.,harry10
1294,dudley11,look,harry10
1295,dudley11,want,harry10
1296,dudley11,be,harry10
1297,dudley11,catch,harry10
1298,dudley11,.,harry10
1299,dudley11,look,harry10
1300,dudley11,want,harry10
1301,dudley11,be,harry10
1302,dudley11,catch,harry10
1303,dudley11,.,harry10
1304,dudley11,look,harry10
1305,dudley11,be,harry10
1306,dudley11,catch,harry10
1307,dudley11,.,harry10
1308,dudley11,look,harry10
1309,dudley11,be,harry10
1310,dudley11,catch,harry10
1311,dudley11,.,harry10
1312,dudley11,look,harry10
1313,dudley11,catch,harry10
1314,dudley11,.,harry10
1315,dudley11,look,harry10
1316,dudley11,be,harry10
1317,dudley11,be,harry10
1318,dudley11,have,harry10
1319,dudley11,wear,dudleychild
1320,dudley11,punch,harrychild
1321,dudley11,on,harry10
1322,dudley11,like,harry10
1323,dudley11,be,harry10
1324,dudley11,forehead,harrychild
1325,dudley11,have,harrychild
1326,dudley11,remember,harrychild
1327,dudley11,remember,harrychild
1328,dudley11, ,petuniaearly
1329,dudley11,be,harrychild
1330,dudley11,be,harry10
1331,dudley11,be,harry10
1332,dudley11,have,harry10
1333,dudley11,wear,dudleychild
1334,dudley11,punch,harrychild
1335,dudley11,on,harry10
1336,dudley11,like,harry10
1337,dudley11,be,harry10
1338,dudley11,forehead,harrychild
1339,dudley11,have,harrychild
1340,dudley11,remember,harrychild
1341,dudley11,remember,harrychild
1342,dudley11, ,petuniaearly
1343,dudley11,be,harrychild
1344,dudley11, ,petunia30s
1345,dudley11,look,vernon30s
1346,dudley11,head,petuniaearly
1347,dudley11,say,dudleychild
1348,dudley11,look,harrychild
1349,dudley11,say,dudleychild
1350,dudley11, ,petunia30s
1351,dudley11,look,vernon30s
1352,dudley11,head,petuniaearly
1353,dudley11,say,dudleychild
1354,dudley11,look,harrychild
1355,dudley11,say,dudleychild
1356,dudley11,look,vernon30s
1357,dudley11,head,petuniaearly
1358,dudley11,say,dudleychild
1359,dudley11,look,harrychild
1360,dudley11,say,dudleychild
1361,dudley11,head,petuniaearly
1362,dudley11,say,dudleychild
1363,dudley11,look,harrychild
1364,dudley11,say,dudleychild
1365,dudley11,head,petuniaearly
1366,dudley11,say,dudleychild
1367,dudley11,look,harrychild
1368,dudley11,say,dudleychild
1369,dudley11, ,petunia30s
1370,dudley11,and,vernon30s
1371,dudley11, ,petunia30s
1372,dudley11,and,vernon30s
1373,dudley11,count,marge
1374,dudley11,see,petunia30s
1375,dudley11,and,vernon30s
1376,dudley11,count,marge
1377,dudley11,see,petunia30s
1378,dudley11,and,vernon30s
1379,dudley11,go,harry10
1380,dudley11,begin,harry10
1381,dudley11,begin,harry10
1382,dudley11, ,vernon30s
1383,dudley11, ,vernon30s
1384,dudley11,rip,petunia30s
1385,dudley11,rip,petunia30s
1386,dudley11,fall,harry10
1387,dudley11,give,dudleychild
1388,dudley11,birthday,dudleychild
1389,dudley11, ,vernonearly petuniaearly
1390,dudley11,take,dudleychild
1391,dudley11,a,dudfriend
1392,dudley11,out,harrychild
1393,dudley11,leave,figgold
1394,dudley11,lady,harrychild
1395,dudley11,hate,figgold
1396,dudley11,make,harrychild
1397,dudley11,look,figg
1398,dudley11,be,dudleychild
1399,dudley11, ,petunia30s
1400,dudley11,be,dudleychild
1401,dudley11, ,petunia30s
1402,dudley11, ,petunia30s
1403,dudley11, ,petunia30s
1404,dudley11, ,petunia30s
1405,dudley11, ,petunia30s
1406,dudley11,cry,petunia30s
1407,dudley11,let,harry10
1408,dudley11,want,harry10
1409,dudley11,shot,harry10
1410,dudley11, ,petunia30s
1411,dudley11, ,petunia30s
1412,dudley11,friend,piers11
1413,dudley11,walk,piers11
1414,dudley11, ,motherpiers
1415,dudley11,.,piers11
1416,dudley11,be,pierschild
1417,dudley11,be,children
1418,dudley11,arm,children
1419,dudley11,back,dudleychild
1420,dudley11,",",harrychild
1421,dudley11,life,harry10
1422,dudley11, ,petunia30s
1423,dudley11,and,vernon30s
1424,dudley11,be,harry10
1425,dudley11,",",petunia30s vernon30s harry10 dudley11 piers11
1426,dudley11,leave,vernon30s
1427,dudley11,take,harry10
1428,dudley11,and,piers11
1429,dudley11,spend,harry10
1430,dudley11,cupboard,figgold
1431,dudley11,and,piers11
1432,dudley11,and,piers11
1433,dudley11,cream,icelady
1434,dudley11,ask,harry10
1435,dudley11,what,harry10
1436,dudley11,want,vernon30s petunia30s
1437,dudley11,hurry,harry10
1438,dudley11,away,vernon30s petunia30s
1439,dudley11,buy,harry10
1440,dudley11,",",harry10
1441,dudley11,thought,vernon30s petunia30s harry10 dudley11 piers11
1442,dudley11,and,piers11
1443,dudley11,fall,dudley11 piers11
1444,dudley11,hobby,harry10
1445,dudley11,.,vernon30s petunia30s dudley11 piers11 harry10
1446,dudley11,be,vernon30s
1447,dudley11,one,harry10
1448,dudley11,be,vernon30s
1449,dudley11,one,harry10
1450,dudley11,be,vernon30s
1451,dudley11,one,harry10
1452,dudley11,one,harry10
1453,dudley11,and,piers11
1454,dudley11,find,snake
1455,dudley11,in,snake
1456,dudley11,wrap,vernon30s
1457,dudley11,car,snake
1458,dudley11,look,snake
1459,dudley11,find,snake
1460,dudley11,in,snake
1461,dudley11,wrap,vernon30s
1462,dudley11,car,snake
1463,dudley11,look,snake
1464,dudley11, ,vernon30s
1465,dudley11,.,vernon30s
1466,dudley11,tap,snake
1467,dudley11, ,vernon30s
1468,dudley11,.,vernon30s
1469,dudley11,tap,snake
1470,dudley11,order,vernon30s
1471,dudley11,rap,vernon30s
1472,dudley11,knuckles,snake
1473,dudley11,raise,snake
1474,dudley11,eye,snake
1475,dudley11,give,harry10
1476,dudley11,look,snake
1477,dudley11,!,vernon30s
1478,dudley11,!,snake
1479,dudley11,!,dudley11 vernon30s
1480,dudley11,won’t,snake
1481,dudley11,come,harry10 piers11
1482,dudley11,say,harry10
1483,dudley11,in,harry10
1484,dudley11,fall,piers11
1485,dudley11,lean,dudley11 piers11
1486,dudley11,lean,dudley11 piers11
1487,dudley11,gibber,harry10
1488,dudley11,see,snake
1489,dudley11,do,dudley11 piers11
1490,dudley11,heel,snake
1491,dudley11,pass,vernon30s petunia30s harry10 dudley11 piers11
1492,dudley11,be,vernon30s
1493,dudley11,while,piers11
1494,dudley11,.,harry10
1495,dudley11,be,piers11
1496,dudley11,while,piers11
1497,dudley11,.,harry10
1498,dudley11,be,piers11
1499,dudley11,knock,figgold
1500,dudley11,as,figgold
1501,dudley11,cross,figgold
1502,dudley11,knock,figgold
1503,dudley11,as,figgold
1504,dudley11,cross,figgold
1505,dudley11,knock,figgold
1506,dudley11,as,figgold
1507,dudley11,cross,figgold
1508,dudley11,knock,figgold
1509,dudley11,as,figgold
1510,dudley11,cross,figgold
1511,dudley11, ,dudgang
1512,dudley11,visit,piers11
1513,dudley11,",",dennis
1514,dudley11,",",malcolm
1515,dudley11,and,gordon
1516,dudley11,be,dudgang
1517,dudley11,be,dudgang
1518,dudley11,sport,harry10
1519,dudley11,be,dudgang
1520,dudley11,be,dudgang
1521,dudley11,sport,harry10
1522,dudley11,be,dudgang
1523,dudley11,sport,harry10
1524,dudley11,sport,harry10
1525,dudley11,have,vernon30s
1526,dudley11,school,piers11
1527,dudley11,go,harry11
1528,dudley11,have,vernon30s
1529,dudley11,school,piers11
1530,dudley11,go,harry11
1531,dudley11,tell,harry10
1532,dudley11,work,harry10
1533,dudley11,uniform,harry10
1534,dudley11,at,figgold
1535,dudley11,.,figgold
1536,dudley11,be,figgold
1537,dudley11,break,figgold
1538,dudley11,trip,figgold
1539,dudley11,cat,figgold
1540,dudley11,seem,harry10
1541,dudley11,watch,harry10
1542,dudley11,bit,figgold
1543,dudley11,uniform,harry10
1544,dudley11,at,figgold
1545,dudley11,.,figgold
1546,dudley11,be,figgold
1547,dudley11,break,figgold
1548,dudley11,trip,figgold
1549,dudley11,cat,figgold
1550,dudley11,seem,harry10
1551,dudley11,watch,harry10
1552,dudley11,bit,figgold
1553,dudley11,uniform,smeltingsboys
1554,dudley11,wear,smeltingsboys
1555,dudley11,carry,smeltingsboys
1556,dudley11,while,smeltingsteachers
1557,dudley11,uniform,smeltingsboys
1558,dudley11,wear,smeltingsboys
1559,dudley11,carry,smeltingsboys
1560,dudley11,while,smeltingsteachers
1561,dudley11,knickerbocker,vernon30s
1562,dudley11,.,petunia30s
1563,dudley11,.,harry10
1564,dudley11,trust,harry10
1565,dudley11,speak,harry10
1566,dudley11,think,harry10
1567,dudley11,knickerbocker,vernon30s
1568,dudley11,.,petunia30s
1569,dudley11,.,harry10
1570,dudley11,trust,harry10
1571,dudley11,speak,harry10
1572,dudley11,think,harry10
1573,dudley11,grey,harry10
1574,dudley11,.,petunia30s
1575,dudley11,and,vernon30s
1576,dudley11,come,harry10
1577,dudley11,uniform,vernon30s
1578,dudley11,open,vernon30s
1579,dudley11,try,vernon30s
1580,dudley11,reach,petunia30s
1581,dudley11,take,petunia30s
1582,dudley11,faint,petunia30s
1583,dudley11,clutch,petunia30s
1584,dudley11,reach,petunia30s
1585,dudley11,take,petunia30s
